LOGICALREF,ITEMREF,MAINCODE,BARCODE,UNITLINEREF,SPECODE,SPECODE2,SPECODE3,SPECODE4,SPECODE5,SASIA,INFO,INFO2,PARENT,name,DATE_FILLIMI,DATA_FUNDIT,CMIMI_SH,NJESIA,VAT
1983,802,N352-1L012GOLD40,3.9064E+12,23,HITSHOES,SPR-SUM,WOMEN,RUBIK,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=273&product_id=487~https://nallan.eu/products/RUBIK/01.%20N352%20-1L012GOLD/N352%20_1L012GOLD_1.~https://nallan.eu/products/RUBIK/01.%20N352%20-1L012GOLD/N352%20_1L012GOLD_2.~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~40~35,https://nallan.eu/products/RUBIK/01.%20N352%20-1L012GOLD/N352%20_1L012GOLD_3.~https://nallan.eu/products/RUBIK/01.%20N352%20-1L012GOLD/N352%20_1L012GOLD_4.~https://nallan.eu/products/RUBIK/01.%20N352%20-1L012GOLD/N352%20_1L012GOLD_5.~https://nallan.eu/products/RUBIK/01.%20N352%20-1L012GOLD/N352%20_1L012GOLD_6.~https://nallan.eu/products/RUBIK/01.%20N352%20-1L012GOLD/N352%20_1L012GOLD_7.,,Papuçe Anatomike per Femra-RUBIK-E artE,00:00.0,00:00.0,17.5,PALË,18
1984,803,N352-1L012GOLD41,3.9064E+12,23,HITSHOES,SPR-SUM,WOMEN,RUBIK,,3,https://www.nallan.eu/index.php?route=product/product&path=273&product_id=487~https://nallan.eu/products/RUBIK/01.%20N352%20-1L012GOLD/N352%20_1L012GOLD_1.~https://nallan.eu/products/RUBIK/01.%20N352%20-1L012GOLD/N352%20_1L012GOLD_2.~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~41~35,https://nallan.eu/products/RUBIK/01.%20N352%20-1L012GOLD/N352%20_1L012GOLD_3.~https://nallan.eu/products/RUBIK/01.%20N352%20-1L012GOLD/N352%20_1L012GOLD_4.~https://nallan.eu/products/RUBIK/01.%20N352%20-1L012GOLD/N352%20_1L012GOLD_5.~https://nallan.eu/products/RUBIK/01.%20N352%20-1L012GOLD/N352%20_1L012GOLD_6.~https://nallan.eu/products/RUBIK/01.%20N352%20-1L012GOLD/N352%20_1L012GOLD_7.,,Papuçe Anatomike per Femra-RUBIK-E artE,00:00.0,00:00.0,17.5,PALË,18
1985,804,N352-1L012GOLD42,3.9064E+12,23,HITSHOES,SPR-SUM,WOMEN,RUBIK,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=273&product_id=487~https://nallan.eu/products/RUBIK/01.%20N352%20-1L012GOLD/N352%20_1L012GOLD_1.~https://nallan.eu/products/RUBIK/01.%20N352%20-1L012GOLD/N352%20_1L012GOLD_2.~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~42~35,https://nallan.eu/products/RUBIK/01.%20N352%20-1L012GOLD/N352%20_1L012GOLD_3.~https://nallan.eu/products/RUBIK/01.%20N352%20-1L012GOLD/N352%20_1L012GOLD_4.~https://nallan.eu/products/RUBIK/01.%20N352%20-1L012GOLD/N352%20_1L012GOLD_5.~https://nallan.eu/products/RUBIK/01.%20N352%20-1L012GOLD/N352%20_1L012GOLD_6.~https://nallan.eu/products/RUBIK/01.%20N352%20-1L012GOLD/N352%20_1L012GOLD_7.,P,Papuçe Anatomike per Femra-RUBIK-E artE,00:00.0,00:00.0,17.5,PALË,18
1888,278,N352-1L012GREE36,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,RUBIK,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=273&product_id=495~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_1.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~36~35,https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_3.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_4.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_5.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_6.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_7.jpg,,Papuçe Anatomike per Femra-RUBIK-Gjelbert,00:00.0,00:00.0,17.5,PALË,18
1889,279,N352-1L012GREE37,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,RUBIK,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=273&product_id=495~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_1.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~37~35,https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_3.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_4.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_5.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_6.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_7.jpg,,Papuçe Anatomike per Femra-RUBIK-Gjelbert,00:00.0,00:00.0,17.5,PALË,18
1890,280,N352-1L012GREE38,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,RUBIK,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=273&product_id=495~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_1.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~38~35,https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_3.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_4.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_5.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_6.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_7.jpg,,Papuçe Anatomike per Femra-RUBIK-Gjelbert,00:00.0,00:00.0,17.5,PALË,18
1891,281,N352-1L012GREE39,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,RUBIK,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=273&product_id=495~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_1.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~39~35,https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_3.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_4.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_5.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_6.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_7.jpg,,Papuçe Anatomike per Femra-RUBIK-Gjelbert,00:00.0,00:00.0,17.5,PALË,18
1892,282,N352-1L012GREE40,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,RUBIK,NALLAN,17,https://www.nallan.eu/index.php?route=product/product&path=273&product_id=495~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_1.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~ Papuçe Femra~40~35,https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_3.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_4.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_5.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_6.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_7.jpg,,Papuçe Anatomike per Femra-RUBIK-Gjelbert,00:00.0,00:00.0,17.5,PALË,18
1893,283,N352-1L012GREE41,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,RUBIK,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=273&product_id=495~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_1.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~41~35,https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_3.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_4.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_5.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_6.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_7.jpg,,Papuçe Anatomike per Femra-RUBIK-Gjelbert,00:00.0,00:00.0,17.5,PALË,18
1894,284,N352-1L012GREE42,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,RUBIK,NALLAN,11,https://www.nallan.eu/index.php?route=product/product&path=273&product_id=495~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_1.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~42~35,https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_3.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_4.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_5.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_6.jpg~https://nallan.eu/products/RUBIK/09.%20N352-1L012GREE/N352_1L012GREE_7.jpg,P,Papuçe Anatomike per Femra-RUBIK-Gjelbert,00:00.0,00:00.0,17.5,PALË,18
1866,1016,N352-1L012MOCA36,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,RUBIK,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=273&product_id=499~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_1.jpg~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~36~35,https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_3.jpg~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_4.jpg~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_5.jpg~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_6.jpg~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_7.jpg,,Papuçe Anatomike per Femra-RUBIK-Mocha,00:00.0,00:00.0,17.5,PALË,18
1867,1017,N352-1L012MOCA37,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,RUBIK,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=273&product_id=499~https://nallan.eu/products/RUBIK/13. N352-1L012MOCA/N352_1L012MOCA_1.jpg~https://nallan.eu/products/RUBIK/13. N352-1L012MOCA/N352_1L012MOCA_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~ Në Trend Femra~Papuçe Femra~37~35,https://nallan.eu/products/RUBIK/13. N352-1L012MOCA/N352_1L012MOCA_3.jpg~https://nallan.eu/products/RUBIK/13. N352-1L012MOCA/N352_1L012MOCA_4.jpg~https://nallan.eu/products/RUBIK/13. N352-1L012MOCA/N352_1L012MOCA_5.jpg~https://nallan.eu/products/RUBIK/13. N352-1L012MOCA/N352_1L012MOCA_6.jpg~https://nallan.eu/products/RUBIK/13. N352-1L012MOCA/N352_1L012MOCA_7.jpg,,Papuçe Anatomike per Femra-RUBIK-Mocha,00:00.0,00:00.0,17.5,PALË,18
1868,1018,N352-1L012MOCA38,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,RUBIK,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=273&product_id=499~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_1.jpg~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~38~35,https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_3.jpg~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_4.jpg~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_5.jpg~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_6.jpg~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_7.jpg,,Papuçe Anatomike per Femra-RUBIK-Mocha,00:00.0,00:00.0,17.5,PALË,18
1870,1019,N352-1L012MOCA39,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,RUBIK,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=273&product_id=499~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_1.jpg~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~39~35,https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_3.jpg~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_4.jpg~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_5.jpg~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_6.jpg~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_7.jpg,,Papuçe Anatomike per Femra-RUBIK-Mocha,00:00.0,00:00.0,17.5,PALË,18
1871,1020,N352-1L012MOCA40,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,RUBIK,NALLAN,4,https://www.nallan.eu/index.php?route=product/product&path=273&product_id=499~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_1.jpg~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_1.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~40~35,https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_1.jpg~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_1.jpg~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_1.jpg~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_1.jpg~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_1.jpg,,Papuçe Anatomike per Femra-RUBIK-Mocha,00:00.0,00:00.0,17.5,PALË,18
1872,1021,N352-1L012MOCA41,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,RUBIK,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=273&product_id=499~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_1.jpg~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~41~35,https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_3.jpg~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_4.jpg~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_5.jpg~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_6.jpg~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_7.jpg,,Papuçe Anatomike per Femra-RUBIK-Mocha,00:00.0,00:00.0,17.5,PALË,18
1873,1022,N352-1L012MOCA42,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,RUBIK,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=273&product_id=499~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_1.jpg~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~42~35,https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_3.jpg~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_4.jpg~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_5.jpg~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_6.jpg~https://nallan.eu/products/RUBIK/13.%20N352-1L012MOCA/N352_1L012MOCA_7.jpg,P,Papuçe Anatomike per Femra-RUBIK-Mocha,00:00.0,00:00.0,17.5,PALË,18
2722,791,N352-1L012ORCH36,3.9064E+12,23,HITSHOES,SPR-SUM,WOMEN,RUBIK,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=273&product_id=492~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_1.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~36~35,https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_3.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_4.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_5.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_6.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_7.jpg,,Papuqe Anatomike per Femra-RUBIK- Orchide,00:00.0,00:00.0,17.5,PALË,18
1987,792,N352-1L012ORCH37,3.9064E+12,23,HITSHOES,SPR-SUM,WOMEN,RUBIK,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=273&product_id=492~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_1.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~37~35,https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_3.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_4.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_5.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_6.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_7.jpg,,Papuçe Anatomike per Femra-RUBIK-Orchide,00:00.0,00:00.0,17.5,PALË,18
1988,793,N352-1L012ORCH38,3.9064E+12,23,HITSHOES,SPR-SUM,WOMEN,RUBIK,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=273&product_id=492~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_1.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~38~35,https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_3.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_4.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_5.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_6.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_7.jpg,,Papuçe Anatomike per Femra-RUBIK-Orchide,00:00.0,00:00.0,17.5,PALË,18
1989,794,N352-1L012ORCH39,3.9064E+12,23,HITSHOES,SPR-SUM,WOMEN,RUBIK,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=273&product_id=492~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_1.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~39~35,https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_3.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_4.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_5.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_6.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_7.jpg,,Papuçe Anatomike per Femra-RUBIK-Orchide,00:00.0,00:00.0,17.5,PALË,18
1990,795,N352-1L012ORCH40,3.9064E+12,23,HITSHOES,SPR-SUM,WOMEN,RUBIK,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=273&product_id=492~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_1.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~40~35,https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_3.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_4.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_5.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_6.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_7.jpg,,Papuçe Anatomike per Femra-RUBIK-Orchide,00:00.0,00:00.0,17.5,PALË,18
1991,796,N352-1L012ORCH41,3.9064E+11,23,HITSHOES,SPR-SUM,WOMEN,RUBIK,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=273&product_id=492~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_1.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~41~35,https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_3.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_4.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_5.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_6.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_7.jpg,,Papuçe Anatomike per Femra-RUBIK-Orchide,00:00.0,00:00.0,17.5,PALË,18
1992,797,N352-1L012ORCH42,3.9064E+11,23,HITSHOES,SPR-SUM,WOMEN,RUBIK,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=273&product_id=492~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_1.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~42~35,https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_3.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_4.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_5.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_6.jpg~https://nallan.eu/products/RUBIK/06.%20N352-1L012ORCH/N352_1L012ORCH_7.jpg,P,Papuçe Anatomike per Femra-RUBIK-Orchide,00:00.0,00:00.0,17.5,PALË,18
1847,945,N352-1L012PACI36,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,RUBIK,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=273&product_id=494~https://nallan.eu/products/RUBIK/08.%20N352-1L012PACI/N352_1L012PACI_1.jpg~https://nallan.eu/products/RUBIK/08.%20N352-1L012PACI/N352_1L012PACI_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~36~35,https://nallan.eu/products/RUBIK/08.%20N352-1L012PACI/N352_1L012PACI_3.jpg~https://nallan.eu/products/RUBIK/08.%20N352-1L012PACI/N352_1L012PACI_4.jpg~https://nallan.eu/products/RUBIK/08.%20N352-1L012PACI/N352_1L012PACI_5.jpg~https://nallan.eu/products/RUBIK/08.%20N352-1L012PACI/N352_1L012PACI_6.jpg~https://nallan.eu/products/RUBIK/08.%20N352-1L012PACI/N352_1L012PACI_7.jpg,,Papuçe Anatomike per Femra-RUBIK-Pacific,00:00.0,00:00.0,17.5,PALË,18
1848,946,N352-1L012PACI37,3.90956E+12,23,HITSHOES,SPR-SUM,WOMEN,RUBIK,NALLAN,0,https://www.nallan.eu/index.php?route=product/product&path=273&product_id=494~https://nallan.eu/products/RUBIK/08.%20N352-1L012PACI/N352_1L012PACI_1.jpg~https://nallan.eu/products/RUBIK/08.%20N352-1L012PACI/N352_1L012PACI_2.jpg~Papuçe që ju bëjnë të ndiheni mirë.~Në Trend Femra~Papuçe Femra~37~35,https://nallan.eu/products/RUBIK/08.%20N352-1L012PACI/N352_1L012PACI_3.jpg~https://nallan.eu/products/RUBIK/08.%20N352-1L012PACI/N352_1L012PACI_4.jpg~https://nallan.eu/products/RUBIK/08.%20N352-1L012PACI/N352_1L012PACI_5.jpg~https://nallan.eu/products/RUBIK/08.%20N352-1L012PACI/N352_1L012PACI_6.jpg~https://nallan.eu/products/RUBIK/08.%20N352-1L012PACI/N352_1L012PACI_7.jpg,,Papuçe Anatomike per Femra-RUBIK-Pacific,00:00.0,00:00.0,17.5,PALË,18
